script,year,character,gender,line
Highway,,Veera,female,"seen from the rear. Veera sits to one side, her mouth tied. Goru and Aadoo are sitting"
Highway,,Veera,female,"Veera looks, numb. Spirits of the men seem to rise with the invocations."
Highway,,Veera,female,to Veera. Veera wonders. Meanwhile –
Highway,,Veera,female,running through his mind. As Veera sits in the rear – mouth tied and living this
Highway,,Veera,female,"his face. Veera in the same position as well, but whimpering now, begins to sob."
Highway,,Veera,female,Light falls on Veera as the rear flap of the tempo opens. She is sitting in the
Highway,,Jaana hai,female,apne logon mein… Jaana hai na vaapas…?
Highway,,Veera,female,"Veera is brought to the mattress on the side. There are no windows there, only"
Highway,,Veera,female,Veera is standing as everyone leaves and lights go off.
Highway,,Veera,female,"Time transition. Veera has been lying down, she is looking at the door. There"
Highway,,Veera,female,Nothing happens. Veera turns quickly towards the ventilators. She can not hear any
Highway,,Veera,female,Mahabir emerges holding Veera and walks across the yard towards the salt
Highway,,Veera,female,Veera’s face as she runs desperately. What can be worse than being captive to
Highway,,Veera,female,"Veera collects herself, begins to feel nervous, scared."
Highway,,Veera,female,Veera stays to take a few breaths.
Highway,,Veera,female,Veera is seen walking to the door that Mahabir had brought her out from.
Highway,,Veera,female,The gleam of the sun on the white land. The sun is rising in the salt. Veera’s
Highway,,Veera,female,Veera’s face as she is in deep sleep on her mattress.
Highway,,Veera,female,The men look up. Aadoo is coming up with a cup of tea for Tonk. Veera’s
Highway,,Veera,female,"from. Aadoo looks at Mahabir, then turns to ask Veera"
Highway,,Veera,female,Veera is speaking into the ventilator.
Highway,,Veera,female,Veera sitting on a stool ahead of the tempo traveller. Mahabir is working
Highway,,Veera,female,"Veera’s presence. Tonk is fastening a tarpauline rope to the side of the tempo, Aadoo"
Highway,,Veera,female,"Veera looking to the right side. She is blank, silent for a while. Then –"
Highway,,Bas,male,"chahiye… Tense to hoon… Magar... Bas, ab nahin boloongi…"
Highway,,Veera,female,"Goru sneaks up the staircase. He opens the bolt to Veera’s room, gives a look"
Highway,,Veera,female,"Veera comes in from the bathing area, sees him. He shuts the door behind and"
Highway,,Veera,female,"Mahabir turns to Veera. She looks at him, looks down."
Highway,,Veera,female,Aadoo rushes Veera through the factory passage.
Highway,,Veera,female,"Veera looks at Mahabir, Aadoo takes her forward. Mahabir is seen walking to"
Highway,,Veera,female,"Veera is gagged and hand-tied, is getting tossed in the rear."
Highway,,Jaako,male,Jaako number lago ae vo gaadi thunk kar kabaad mein padi hai. Aur
Highway,,Veera,female,Veera in the rear is trying to hold on to things and not get tossed. She is not
Highway,,Veera,female,The tempo is parked off the road. The lower flap of the tempo is down. Veera
Highway,,Veera,female,"Mahabir is standing against the tempo. Veera is sitting, sipping water, trying"
Highway,,Veera,female,"to feel better. Mahabir moves, looks at Veera, then walks across to the side. He stops,"
Highway,,Veera,female,"feels Veera’s presence behind. He walks to the front of the tempo, a few more steps"
Highway,,Veera,female,"he hears the sound of Veera getting out of the tempo. He springs, but he is already"
Highway,,Veera,female,"Mahabir rushes to the tempo, Veera is not in the carrier. He swears and looks"
Highway,,Veera,female,"Veera comes out from behind some shrubs, walks up."
Highway,,Veera,female,Veera is climbing up the ditch. Mahabir is avoiding supporting her from
Highway,,Veera,female,Mahabir turns and walks away. Aadoo moves Veera towards the front.
Highway,,Veera,female,The bonnet cover of the tempo is lowered. Veera is sitting in the middle of the
Highway,,Hain,male,(scolds) Main bol raha hoon sory? Hain? Hum yahan tameej dikhaane
Highway,,Veera,female,Veera gets more comfortable as the engine races.
Highway,,Veera,female,"Veera sits in the tempo, looking in front. She feels comfortable. She looks, she"
Highway,,Veera,female,"Veera stands, walks up a dune and looks. The tempo is parked on the road in"
Highway,,Veera,female,the distance below. The sun is setting. Veera looks at the sun. Then -
Highway,,Veera,female,"sleeping in a blanket on the legde just behind the tempo. Inside, Veera is making her"
Highway,,Veera,female,sleeping there. Veera lies down to go to sleep.
Highway,,Veera,female,"Next morning, a train comes whizzing on the tracks and crosses. Veera feels a"
Highway,,Veera,female,running through his mind. As Veera sits next to him and looks out of the tempo. They
Highway,,Veera,female,"Veera raises her shawl over her head, largely covering her face. She looks"
Highway,,Veera,female,Veera’s face come down to the floor of the tempo to look outside through the gap in
Highway,,Veera,female,"standing over there, finishing his tea, making to leave. Veera lies down on the floor of"
Highway,,Veera,female,"walking up candidly, talking to each other. Veera watches. Mahabir indicates to"
Highway,,Teri,female,Teri aukaat hai... hain...? Tu mainu rishvat dega...? Saale do take de...?
Highway,,Veera,female,"Inside, Veera is sitting tense. She has been listening."
Highway,,Veera,female,"Inside, Veera hears the sound of the flap being unfastened. She is getting more"
Highway,,Veera,female,"Inside, Veera hears the sound of the hook unfastening."
Highway,,Veera,female,"flap is heard unfastening. Veera stops. Why is she hiding? She climbs back, to show"
Highway,,Veera,female,"Veera is sitting there, turns to look."
Highway,,Veera,female,"Mahabir comes next to him, looking at Veera, puzzled."
Highway,,Veera,female,Veera are sitting on a side of the dhaba.
Highway,,Veera,female,"Veera is sitting silently, looking into the distance."
Highway,,Veera,female,Veera sitting with Mahabir. He is looking at her.
Highway,,Jahan,female,"Jahan se tum mujhe laaye ho, main vahan vaapas nahin jaana chahti."
Highway,,Jahan le,female,"Jahan le ja rahe ho, vahan pahonchna nahin chahti. Par ye raasta… ye"
Highway,,Veera,female,[E] Officers of the special cell in the shanty house where Veera was first
Highway,,Veera,female,[H] Veera’s rushes in to Tripathy’s study late at night.
Highway,,Veera,female,Veera ka phone hai... (into phone) Hello... haan...
Highway,,Tab,male,Tab to kaheen bhi ho sakte hain...
Highway,,Veera,female,"[Y] Veera’s mother rocking on a chair at night, tense."
Highway,,Veera,female,"Veera’s hand, making waves in the breeze outside the tempo window, playing."
Highway,,Veera,female,Veera lying on the side of the highway as vehicles grind past very close to her.
Highway,,Veera,female,Veera drinking orange juice with Aadoo on the roadside. Mahabir looking
Highway,,Veera,female,from the rear view as he sits on the driver’s seat of the tempo nearby. Veera takes
Highway,,Veera,female,"Veera is running next to a canal, racing with the tempo."
Highway,,Veera,female,water spouting out of some fat pipes. Veera climbs the pipes and lowers her face into
Highway,,Veera,female,Veera running and walking in the wide wheat fields. She looks back. Mahabir
Highway,,Veera,female,"Veera is walking out of the washroom of the dhaaba. Two boys cross, looking"
Highway,,Veera,female,Veera turns to them aggressively and charges.
Highway,,Veera,female,"Veera turns to see him coming, turns to the boys. And charges at them."
Highway,,Veera,female,Mahabir grabs both the boys by their necks. He bangs them on the wall. Veera
Highway,,Veera,female,Veera hits out at them as Mahabir holds their throats to the wall.
Highway,,Veera,female,"Veera climbing up mound in the fields, sits, falls rolls over, laughs and sits"
Highway,,Dana Mandi,female,The tempo enters the Noor Mahal Dana Mandi.
Highway,,Dana Mandi,female,The atmosphere of the Noor Mahal Dana Mandi. Looking at the old deserted
Highway,,Veera,female,Veera walks in with Aadoo. She has been looking at everything with
Highway,,Veera,female,"Veera enters in front of the wall, still smiling."
Highway,,Teri,female,Teri shakl dekh kar koi ghanta serious ho sakta hai...?
Highway,,Veera,female,Veera is seen standing on the terrace in the distance. Mahabir is keeping watch on
Highway,,Veera,female,"Veera is eating some sweet, looking around happily at the town."
Highway,,Veera,female,doing something. Aadoo is seen coming up the stairs followed by Veera. He looks at
Highway,,Veera,female,"Mahabir and stops, returns to her. Veera is completely covered in a Chaadara."
Highway,,Veera,female,"Veera crosses him, walks towards Mahabir. Aadoo quickly turns and slinks"
Highway,,Veera,female,Veera realizes as she reaches behind that Mahabir is humming a tune. She
Highway,,Veera,female,Veera notices that he is very tense.
Highway,,Veera,female,"gathers himself, then walks down. But slows down. He can hear Veera humming his"
Highway,,Veera,female,"Veera comes to the edge of the terrace, humming the tune. Mahabir hides at"
Highway,,Veera,female,Mahabir tries to control himself with a tough attitude. Veera is putting words
Highway,,Veera,female,"Mahabir driving the tempo, the memories in his mind. Veera sitting next to"
Highway,,Veera,female,Mahabir driving the tempo. Veera is singing the song. The song is choking
Highway,,Veera,female,Veera hum in the beginning titles. The infant is crying. The lady is singing.
Highway,,Veera,female,"moves in the day. Veera instantly puts her hand on his forehead, strokes his head. He"
Highway,,Veera,female,Veera singing the song in the journey.
Highway,,Veera,female,Veera walks into the market place of a hill town called Rampur under the
Highway,,Veera,female,"Mahabir gives money to the shopkeeper, then looks around. Veera is sitting"
Highway,,Veera,female,The tempo is parked on a street corner. Aadoo opens the rear flap. Veera
Highway,,Veera,female,"Veera, sitting on the front seat of the tempo, looking at the song list on the"
Highway,,Veera,female,"your girlfriend was hot like me’. Mahabir sees that Veera is on the front seat, listening"
Highway,,Veera,female,to the music. Aadoo is on the ground on the other side. Veera starts to get with the
Highway,,Veera,female,"looks back at her. Veera is full out pumping the dance, it has been a while for her. She"
Highway,,Veera,female,Veera notices a soft attitude in Mahabir towards her. She instantly moves to
Highway,,Veera,female,"Mahabir takes Veera forward, looking around. They are carrying their bags."
Highway,,Veera,female,"He nods, looks at Mahabir, nods to him. Mahabir turns around, Veera follows,"
Highway,,Veera,female,"Veera is wondering where they are going. Mahabir is walking, looking down."
Highway,,Veera,female,"Veera is subtly looking around as she walks, also casting glances at Mahabir,"
Highway,,Mari,female,"Mari jindagi khatam ae kuch na ho sake ae, theek na ho sake, bas mar"
Highway,,Veera,female,"Veera is standing in front of the police constable, blank."
Highway,,Veera,female,The constable steps up to Veera.
Highway,,Veera,female,Veera closes her eyes for a moment. Pause.
Highway,,Veera,female,"Veera opens her eyes, a rush of various thoughts in her brain. The other"
Highway,,Veera,female,Veera standing in the police station compound.
Highway,,Veera,female,The police men are seen reacting in surprise behind as Veera crosses the lane
Highway,,Veera,female,Veera paces up in great hurry as people notice.
Highway,,Veera,female,"Veera’s face as she sits in the trekker, looks forward anxiously. She has to"
Highway,,Veera,female,"The road ahead, from Veera’s point of view."
Highway,,Veera,female,"It is Veera on the platform in the distance, looking around for him in panic,"
Highway,,Vahan ja ke khadi ho ja,male,"(cuts her) Vahan ja ke khadi ho ja, bench ke paas."
Highway,,Veera,female,"Veera joins them, helps an old woman get up."
Highway,,Veera,female,"Veera is sitting on the aisle seat next to the old woman, waiting for Mahabir."
Highway,,Veera,female,"Veera gets off. Mahabir gets off a little behind her. She looks towards him,"
Highway,,Veera,female,Veera is reclined on the back of the parked bus. She is looking down in
Highway,,Bas aisa lag,male,Shaadi ka bhi nahin hai. Plan nahin hai... Bas aisa lag raha hai ki thoda
Highway,,Veera,female,Veera and Mahabir sitting on the bus top. After a while she puts his arm around
Highway,,Veera,female,"The sun is setting in the hills. Veera walks up a cliff, looking at the sun."
Highway,,Veera,female,"On the aisle floor Veera is lying down, wrapped in a blanket. Directly ahead"
Highway,,Veera,female,"Veera sleeping in the rear seat, Mahabir sitting in front."
Highway,,Veera,female,"Veera is sitting at a distance from the monastery, looking ahead. Mahabir"
Highway,,Veera,female,Veera and Mahabir are seen walking towards it.
Highway,,Veera,female,"Veera is sitting on the path, looking at Mahabir. He is sitting on the side."
Highway,,Veera,female,"Veera and Mahabir sitting on the mountain slope, taking a break from the"
Highway,,Veera,female,A deserted post in the snow. Veera and Mahabir walk towards it.
Highway,,Veera,female,"whistle is heard. Veera looks up from his shoulder, listening to the whistle. He is"
Highway,,Veera,female,"Veera and Mahabir walking the rocky path in the midst of sheep, horses and"
Highway,,Veera,female,Gushing wild water stream. Veera walks up a rock in stream. She clambers on
Highway,,Veera,female,"laughs more, talks to it. The madly rushing water in the magnificent valley. Veera sits"
